year,round,stage,fixture_id,fixture_date,team_name,team_id,opponent_name,opponent_id,team_win,team_home,fixture_length,fixture_location,opponent_rank_prev,division,team_rank_prev,team_rank,rank_diff,const,team_better,team_max_stage,next_fixture_date,next_opponent_name,next_fixture_days,next_team_win,next_team_points,distance,best_match,match_ratio,league,team_name_fin,team_size,mean_age,foreigners,mean_value,total_value,extra_time
2013,1st Round,1,559922,2013-08-04 12:30:00+00:00,Hannover 96,166,Victoria Hamburg,12890,1.0,0,90.0,Stadion Hoheluft,80.0,1.0,9.0,10.0,71.0,1,1,2,2013-08-10 13:30:00+00:00,VfL Wolfsburg,6,1.0,3,248,Hannover 96,1.0,Bundesliga,Hannover 96,36.0,25.2,20.0,2.23,80.23,0
2013,2nd Round,2,559901,2013-09-25 18:30:00+00:00,Hannover 96,166,Bayern Munich,157,0.0,0,90.0,Allianz-Arena,1.0,1.0,9.0,10.0,-8.0,1,0,2,2013-09-28 13:30:00+00:00,Bayer Leverkusen,2,0.0,0,484,Hannover 96,1.0,Bundesliga,Hannover 96,36.0,25.2,20.0,2.23,80.23,0
2014,1st Round,1,559847,2014-08-16 13:30:00+00:00,Hannover 96,166,FC Astoria Walldorf,1626,1.0,0,90.0,FC-Astoria-Stadion,80.0,1.0,10.0,13.0,70.0,1,1,2,2014-08-23 13:30:00+00:00,FC Schalke 04,7,1.0,3,349,Hannover 96,1.0,Bundesliga,Hannover 96,35.0,25.6,16.0,2.19,76.65,0
2014,2nd Round,2,559826,2014-10-28 18:00:00+00:00,Hannover 96,166,VfR Aalen,1327,0.0,0,90.0,Scholz Arena,29.0,1.0,10.0,13.0,19.0,1,1,2,2014-11-01 14:30:00+00:00,Eintracht Frankfurt,3,1.0,3,394,Hannover 96,1.0,Bundesliga,Hannover 96,35.0,25.6,16.0,2.19,76.65,0
2015,1st Round,1,559801,2015-08-09 16:30:00+00:00,Hannover 96,166,Hessen Kassel,12788,1.0,0,90.0,Auestadion,80.0,1.0,13.0,18.0,67.0,1,1,2,2015-08-15 13:30:00+00:00,SV Darmstadt 98,5,,1,119,Hannover 96,1.0,Bundesliga,Hannover 96,39.0,24.5,21.0,1.56,60.83,0
2015,2nd Round,2,559766,2015-10-27 19:30:00+00:00,Hannover 96,166,SV Darmstadt 98,181,0.0,0,90.0,Merck-Stadion am Böllenfalltor,20.0,1.0,13.0,18.0,7.0,1,1,2,2015-11-01 16:30:00+00:00,Hamburger SV,4,1.0,3,287,Hannover 96,1.0,Bundesliga,Hannover 96,39.0,24.5,21.0,1.56,60.83,0
2016,1st Round,1,57382,2016-08-22 16:30:00+00:00,Hannover 96,166,Kickers Offenbach,1628,1.0,0,120.0,Sparda-Bank-Hessen-Stadion,80.0,1.0,18.0,20.0,62.0,1,1,3,2016-08-26 16:30:00+00:00,Vfl Bochum,4,,1,262,Hannover 96,1.0,Bundesliga_2,Hannover 96,33.0,24.2,14.0,1.19,39.18,1
2016,2nd Round,2,57370,2016-10-26 16:30:00+00:00,Hannover 96,166,Fortuna Dusseldorf,158,1.0,1,90.0,HDI Arena,32.0,1.0,18.0,20.0,14.0,1,1,3,2016-10-30 12:30:00+00:00,FC Wurzburger Kickers,3,1.0,3,0,Hannover 96,1.0,Bundesliga_2,Hannover 96,33.0,24.2,14.0,1.19,39.18,0
2016,3rd Round,3,57357,2017-02-08 19:45:00+00:00,Hannover 96,166,Eintracht Frankfurt,169,0.0,1,90.0,HDI Arena,16.0,1.0,18.0,20.0,-2.0,1,0,3,2017-02-13 19:15:00+00:00,Vfl Bochum,4,1.0,3,0,Hannover 96,1.0,Bundesliga_2,Hannover 96,33.0,24.2,14.0,1.19,39.18,0
2017,1st Round,1,57437,2017-08-13 13:30:00+00:00,Hannover 96,166,Bonner SC,1637,1.0,0,90.0,Sportpark Nord,80.0,2.0,20.0,13.0,60.0,1,1,2,2017-08-19 13:30:00+00:00,FSV Mainz 05,6,1.0,3,257,Hannover 96,1.0,Bundesliga,Hannover 96,30.0,25.9,12.0,3.1,92.95,0
2017,2nd Round,2,57421,2017-10-25 16:30:00+00:00,Hannover 96,166,VfL Wolfsburg,161,0.0,0,90.0,Volkswagen Arena,16.0,2.0,20.0,13.0,-4.0,1,1,2,2017-10-28 13:30:00+00:00,Borussia Dortmund,2,1.0,3,73,Hannover 96,1.0,Bundesliga,Hannover 96,30.0,25.9,12.0,3.1,92.95,0
2018,1st Round,1,57489,2018-08-19 13:30:00+00:00,Hannover 96,166,Karlsruher SC,785,1.0,0,90.0,Wildparkstadion,41.0,1.0,13.0,17.0,28.0,1,1,2,2018-08-25 13:30:00+00:00,Werder Bremen,6,,1,385,Hannover 96,1.0,Bundesliga,Hannover 96,37.0,25.7,18.0,2.47,91.43,0
2018,2nd Round,2,57476,2018-10-30 17:30:00+00:00,Hannover 96,166,VfL Wolfsburg,161,0.0,1,90.0,HDI Arena,16.0,1.0,13.0,17.0,3.0,1,0,2,2018-11-03 14:30:00+00:00,FC Schalke 04,3,0.0,0,0,Hannover 96,1.0,Bundesliga,Hannover 96,37.0,25.7,18.0,2.47,91.43,0
2019,1st Round,1,169054,2019-08-12 16:30:00+00:00,Hannover 96,166,Karlsruher SC,785,0.0,0,90.0,Wildparkstadion,38.0,1.0,17.0,24.0,21.0,1,1,1,2019-08-17 11:00:00+00:00,SV Wehen,4,1.0,3,385,Hannover 96,1.0,Bundesliga_2,Hannover 96,38.0,25.8,12.0,1.02,38.93,0
2020,1st Round,1,574020,2020-09-14 16:30:00+00:00,Hannover 96,166,FC Wurzburger Kickers,784,1.0,0,90.0,flyeralarm-Arena,38.0,2.0,24.0,31.0,14.0,1,1,2,2020-09-19 11:00:00+00:00,Karlsruher SC,4,1.0,3,288,Hannover 96,1.0,Bundesliga_2,Hannover 96,31.0,26.0,15.0,0.776,24.05,0
2020,2nd Round,2,646335,2020-12-23 19:45:00+00:00,Hannover 96,166,Werder Bremen,162,0.0,1,90.0,HDI-Arena,16.0,2.0,24.0,31.0,-8.0,1,0,2,2021-01-03 12:30:00+00:00,SV Sandhausen,10,1.0,3,0,Hannover 96,1.0,Bundesliga_2,Hannover 96,31.0,26.0,15.0,0.776,24.05,0
2021,1st Round,1,723359,2021-08-07 13:30:00+00:00,Hannover 96,166,Eintracht Norderstedt,1631,1.0,0,90.0,Edmund-Plambeck-Stadion,80.0,2.0,31.0,29.0,49.0,1,1,4,2021-08-14 18:30:00+00:00,Dynamo Dresden,7,0.0,0,146,Hannover 96,1.0,Bundesliga_2,Hannover 96,35.0,26.3,13.0,0.817,28.6,0
2021,2nd Round,2,788041,2021-10-27 18:45:00+00:00,Hannover 96,166,Fortuna Dusseldorf,158,1.0,1,90.0,HDI-Arena,23.0,2.0,31.0,29.0,-8.0,1,0,4,2021-10-30 11:30:00+00:00,Erzgebirge AUE,2,,1,0,Hannover 96,1.0,Bundesliga_2,Hannover 96,35.0,26.3,13.0,0.817,28.6,0
2021,Round of 16,3,810121,2022-01-19 17:30:00+00:00,Hannover 96,166,Borussia Monchengladbach,163,1.0,1,90.0,HDI-Arena,8.0,2.0,31.0,29.0,-23.0,1,0,4,2022-01-23 12:30:00+00:00,Dynamo Dresden,3,,1,0,Hannover 96,1.0,Bundesliga_2,Hannover 96,35.0,26.3,13.0,0.817,28.6,0
2021,Quarter-finals,4,832029,2022-03-02 17:30:00+00:00,Hannover 96,166,RB Leipzig,173,0.0,1,90.0,HDI-Arena,2.0,2.0,31.0,29.0,-29.0,1,0,4,2022-03-05 12:30:00+00:00,SV Sandhausen,2,0.0,0,0,Hannover 96,1.0,Bundesliga_2,Hannover 96,35.0,26.3,13.0,0.817,28.6,0
2022,1st Round,1,864321,2022-07-31 13:31:00+00:00,Hannover 96,166,Schott Mainz,14524,1.0,0,90.0,Stadion am Bruchweg,80.0,2.0,29.0,28.0,51.0,1,1,2,2022-08-06 11:00:00+00:00,SC Paderborn 07,5,0.0,0,284,Hannover 96,1.0,Bundesliga_2,Hannover 96,29.0,25.0,6.0,0.751,21.78,0
2022,2nd Round,2,958523,2022-10-19 16:00:00+00:00,Hannover 96,166,Borussia Dortmund,165,0.0,1,90.0,Heinz von Heiden-Arena,2.0,2.0,29.0,28.0,-27.0,1,0,2,2022-10-22 11:00:00+00:00,FC Nurnberg,2,,1,0,Hannover 96,1.0,Bundesliga_2,Hannover 96,29.0,25.0,6.0,0.751,21.78,0
2012,1st Round,1,559977,2012-08-18 13:30:00+00:00,1899 Hoffenheim,167,BAK '07,9351,0.0,0,90.0,Poststadion,80.0,1.0,11.0,16.0,69.0,1,1,1,2012-08-25 13:30:00+00:00,Borussia Monchengladbach,7,0.0,0,512,TSG 1899 Hoffenheim,0.8823529411764706,Bundesliga,TSG 1899 Hoffenheim,43.0,23.7,24.0,1.82,78.25,0
2013,1st Round,1,559907,2013-08-03 13:30:00+00:00,1899 Hoffenheim,167,Aumund-Vegesack,13937,1.0,0,90.0,Weserstadion Platz 11,80.0,1.0,16.0,9.0,64.0,1,1,4,2013-08-10 13:30:00+00:00,FC Nurnberg,7,,1,434,TSG 1899 Hoffenheim,0.8823529411764706,Bundesliga,TSG 1899 Hoffenheim,43.0,23.7,25.0,2.27,97.4,0
2013,2nd Round,2,559894,2013-09-24 18:30:00+00:00,1899 Hoffenheim,167,Energie Cottbus,1320,1.0,1,120.0,Wirsol Rhein-Neckar-Arena,26.0,1.0,16.0,9.0,10.0,1,1,4,2013-09-28 13:30:00+00:00,FC Schalke 04,3,,1,0,TSG 1899 Hoffenheim,0.8823529411764706,Bundesliga,TSG 1899 Hoffenheim,43.0,23.7,25.0,2.27,97.4,1
2013,8th Finals,3,559874,2013-12-03 19:30:00+00:00,1899 Hoffenheim,167,FC Schalke 04,174,1.0,0,90.0,Veltins-Arena,4.0,1.0,16.0,9.0,-12.0,1,0,4,2013-12-07 14:30:00+00:00,Eintracht Frankfurt,3,1.0,3,284,TSG 1899 Hoffenheim,0.8823529411764706,Bundesliga,TSG 1899 Hoffenheim,43.0,23.7,25.0,2.27,97.4,0
2013,Quarter-finals,4,559881,2014-02-12 18:00:00+00:00,1899 Hoffenheim,167,VfL Wolfsburg,161,0.0,1,90.0,Wirsol Rhein-Neckar-Arena,11.0,1.0,16.0,9.0,-5.0,1,1,4,2014-02-15 14:30:00+00:00,VfB Stuttgart,2,1.0,3,0,TSG 1899 Hoffenheim,0.8823529411764706,Bundesliga,TSG 1899 Hoffenheim,43.0,23.7,25.0,2.27,97.4,0
2014,1st Round,1,559857,2014-08-17 12:30:00+00:00,1899 Hoffenheim,167,Paloma,12828,1.0,0,90.0,Stadion Hoheluft,80.0,1.0,9.0,8.0,71.0,1,1,4,2014-08-23 13:30:00+00:00,FC Augsburg,6,1.0,3,185,TSG 1899 Hoffenheim,0.8823529411764706,Bundesliga,TSG 1899 Hoffenheim,30.0,24.4,14.0,4.06,121.78,0
2014,2nd Round,2,559837,2014-10-29 19:30:00+00:00,1899 Hoffenheim,167,FSV Frankfurt,1332,1.0,1,90.0,Wirsol Rhein-Neckar-Arena,31.0,1.0,9.0,8.0,22.0,1,1,4,2014-11-02 14:30:00+00:00,Borussia Monchengladbach,3,0.0,0,0,TSG 1899 Hoffenheim,0.8823529411764706,Bundesliga,TSG 1899 Hoffenheim,30.0,24.4,14.0,4.06,121.78,0
2014,8th Finals,3,559810,2015-03-03 18:00:00+00:00,1899 Hoffenheim,167,VfR Aalen,1327,1.0,0,90.0,Scholz Arena,29.0,1.0,9.0,8.0,20.0,1,1,4,2015-03-07 14:30:00+00:00,FC Schalke 04,3,0.0,0,102,TSG 1899 Hoffenheim,0.8823529411764706,Bundesliga,TSG 1899 Hoffenheim,30.0,24.4,14.0,4.06,121.78,0
2014,Quarter-finals,4,559818,2015-04-07 18:30:00+00:00,1899 Hoffenheim,167,Borussia Dortmund,165,0.0,0,120.0,Signal-Iduna-Park,2.0,1.0,9.0,8.0,-7.0,1,0,4,2015-04-12 13:30:00+00:00,1.FC Köln,4,0.0,0,224,TSG 1899 Hoffenheim,0.8823529411764706,Bundesliga,TSG 1899 Hoffenheim,30.0,24.4,14.0,4.06,121.78,1
2015,1st Round,1,559788,2015-08-08 16:00:00+00:00,1899 Hoffenheim,167,TSV 1860 Munich,786,0.0,0,90.0,Allianz-Arena,34.0,1.0,8.0,15.0,26.0,1,1,1,2015-08-15 13:30:00+00:00,Bayer Leverkusen,6,0.0,0,239,TSG 1899 Hoffenheim,0.8823529411764706,Bundesliga,TSG 1899 Hoffenheim,30.0,24.9,16.0,3.01,90.2,0
2016,1st Round,1,57391,2016-08-21 13:30:00+00:00,1899 Hoffenheim,167,Germania Egestorf,1632,1.0,0,90.0,August-Wenzel Stadion,80.0,1.0,15.0,4.0,65.0,1,1,2,2016-08-28 15:30:00+00:00,RB Leipzig,7,,1,240,TSG 1899 Hoffenheim,0.8823529411764706,Bundesliga,TSG 1899 Hoffenheim,33.0,24.5,16.0,4.2,138.63,0
2016,2nd Round,2,57366,2016-10-26 18:45:00+00:00,1899 Hoffenheim,167,1.FC Köln,192,0.0,0,120.0,RheinEnergieStadion,9.0,1.0,15.0,4.0,-6.0,1,1,2,2016-10-30 14:30:00+00:00,Hertha Berlin,3,1.0,3,229,TSG 1899 Hoffenheim,0.8823529411764706,Bundesliga,TSG 1899 Hoffenheim,33.0,24.5,16.0,4.2,138.63,1
2017,1st Round,1,57449,2017-08-12 16:30:00+00:00,1899 Hoffenheim,167,Rot-weiss Erfurt,1329,1.0,0,90.0,Steigerwald-Stadion,50.0,1.0,4.0,3.0,46.0,1,1,2,2017-08-19 13:30:00+00:00,Werder Bremen,6,1.0,3,244,TSG 1899 Hoffenheim,0.8823529411764706,Bundesliga,TSG 1899 Hoffenheim,36.0,24.1,13.0,5.91,212.75,0
2017,2nd Round,2,57417,2017-10-25 18:45:00+00:00,1899 Hoffenheim,167,Werder Bremen,162,0.0,0,90.0,Weser-Stadion,8.0,1.0,4.0,3.0,4.0,1,1,2,2017-10-28 13:30:00+00:00,Borussia Monchengladbach,2,0.0,0,422,TSG 1899 Hoffenheim,0.8823529411764706,Bundesliga,TSG 1899 Hoffenheim,36.0,24.1,13.0,5.91,212.75,0
2018,1st Round,1,57499,2018-08-18 13:30:00+00:00,1899 Hoffenheim,167,FC Kaiserslautern,745,1.0,0,90.0,Fritz-Walter-Stadion,36.0,1.0,3.0,9.0,33.0,1,1,2,2018-08-24 18:30:00+00:00,Bayern Munich,6,0.0,0,80,TSG 1899 Hoffenheim,0.8823529411764706,Bundesliga,TSG 1899 Hoffenheim,38.0,24.4,23.0,8.85,336.25,0
2018,2nd Round,2,57465,2018-10-31 19:45:00+00:00,1899 Hoffenheim,167,RB Leipzig,173,0.0,0,90.0,Red Bull Arena,6.0,1.0,3.0,9.0,3.0,1,0,2,2018-11-03 14:30:00+00:00,Bayer Leverkusen,2,1.0,3,339,TSG 1899 Hoffenheim,0.8823529411764706,Bundesliga,TSG 1899 Hoffenheim,38.0,24.4,23.0,8.85,336.25,0
2019,1st Round,1,169038,2019-08-10 16:30:00+00:00,1899 Hoffenheim,167,FC Wurzburger Kickers,784,1.0,0,120.0,flyeralarm-Arena,41.0,1.0,9.0,6.0,32.0,1,1,3,2019-08-18 13:30:00+00:00,Eintracht Frankfurt,7,0.0,0,98,TSG 1899 Hoffenheim,0.8823529411764706,Bundesliga,TSG 1899 Hoffenheim,37.0,26.3,25.0,6.11,226.05,1
2019,2nd Round,2,238919,2019-10-29 17:30:00+00:00,1899 Hoffenheim,167,MSV Duisburg,187,1.0,0,90.0,Schauinsland-Reisen-Arena,36.0,1.0,9.0,6.0,27.0,1,1,3,2019-11-01 19:30:00+00:00,SC Paderborn 07,3,1.0,3,277,TSG 1899 Hoffenheim,0.8823529411764706,Bundesliga,TSG 1899 Hoffenheim,37.0,26.3,25.0,6.11,226.05,0
2019,3rd Round,3,250167,2020-02-05 19:45:00+00:00,1899 Hoffenheim,167,Bayern Munich,157,0.0,0,90.0,Allianz Arena,1.0,1.0,9.0,6.0,-8.0,1,0,3,2020-02-08 14:30:00+00:00,SC Freiburg,2,0.0,0,232,TSG 1899 Hoffenheim,0.8823529411764706,Bundesliga,TSG 1899 Hoffenheim,37.0,26.3,25.0,6.11,226.05,0
2020,1st Round,1,609073,2020-09-13 13:30:00+00:00,1899 Hoffenheim,167,Chemnitzer FC,1328,1.0,0,120.0,Stadion Chemnitz,53.0,1.0,6.0,11.0,47.0,1,1,2,2020-09-19 13:30:00+00:00,1.FC Köln,6,1.0,3,389,TSG 1899 Hoffenheim,0.8823529411764706,Bundesliga,TSG 1899 Hoffenheim,37.0,25.1,26.0,6.17,228.15,1
2020,2nd Round,2,646339,2020-12-22 17:30:00+00:00,1899 Hoffenheim,167,SpVgg Greuther Furth,178,0.0,1,120.0,PreZero Arena,27.0,1.0,6.0,11.0,21.0,1,1,2,2021-01-02 14:30:00+00:00,SC Freiburg,10,0.0,0,0,TSG 1899 Hoffenheim,0.8823529411764706,Bundesliga,TSG 1899 Hoffenheim,37.0,25.1,26.0,6.17,228.15,1
2021,1st Round,1,723343,2021-08-09 16:30:00+00:00,1899 Hoffenheim,167,FC Viktoria Koln,1620,1.0,0,120.0,Sportpark Höhenberg,48.0,1.0,11.0,9.0,37.0,1,1,3,2021-08-14 13:30:00+00:00,FC Augsburg,4,1.0,3,223,TSG 1899 Hoffenheim,0.8823529411764706,Bundesliga,TSG 1899 Hoffenheim,40.0,24.9,21.0,5.29,211.43,1
2021,2nd Round,2,788045,2021-10-26 16:30:00+00:00,1899 Hoffenheim,167,Holstein Kiel,191,1.0,1,90.0,PreZero Arena,21.0,1.0,11.0,9.0,10.0,1,1,3,2021-10-29 18:30:00+00:00,Hertha Berlin,3,1.0,3,0,TSG 1899 Hoffenheim,0.8823529411764706,Bundesliga,TSG 1899 Hoffenheim,40.0,24.9,21.0,5.29,211.43,0
2021,Round of 16,3,810118,2022-01-19 19:45:00+00:00,1899 Hoffenheim,167,SC Freiburg,160,0.0,1,90.0,PreZero Arena,10.0,1.0,11.0,9.0,-1.0,1,1,3,2022-01-22 14:30:00+00:00,Borussia Dortmund,2,0.0,0,0,TSG 1899 Hoffenheim,0.8823529411764706,Bundesliga,TSG 1899 Hoffenheim,40.0,24.9,21.0,5.29,211.43,0
2022,1st Round,1,864330,2022-07-31 13:31:00+00:00,1899 Hoffenheim,167,SV Rodinghausen,1650,1.0,0,90.0,Häcker Wiehenstadion,80.0,1.0,9.0,12.0,71.0,1,1,3,2022-08-06 13:30:00+00:00,Borussia Monchengladbach,5,0.0,0,331,TSG 1899 Hoffenheim,0.8823529411764706,Bundesliga,TSG 1899 Hoffenheim,37.0,25.8,21.0,4.83,178.8,0
2022,2nd Round,2,958528,2022-10-18 18:45:00+00:00,1899 Hoffenheim,167,FC Schalke 04,174,1.0,1,90.0,PreZero Arena,19.0,1.0,9.0,12.0,10.0,1,1,3,2022-10-22 13:30:00+00:00,Bayern Munich,3,0.0,0,0,TSG 1899 Hoffenheim,0.8823529411764706,Bundesliga,TSG 1899 Hoffenheim,37.0,25.8,21.0,4.83,178.8,0
2022,Round of 16,3,968260,2023-02-01 17:00:00+00:00,1899 Hoffenheim,167,RB Leipzig,173,0.0,0,90.0,Red Bull Arena,4.0,1.0,9.0,12.0,-5.0,1,0,3,2023-02-04 14:30:00+00:00,Vfl Bochum,2,0.0,0,339,TSG 1899 Hoffenheim,0.8823529411764706,Bundesliga,TSG 1899 Hoffenheim,37.0,25.8,21.0,4.83,178.8,0
2012,1st Round,1,559976,2012-08-18 13:30:00+00:00,Bayer Leverkusen,168,Carl Zeiss Jena,1325,1.0,0,90.0,Ernst-Abbe-Sportfeld,54.0,1.0,5.0,3.0,49.0,1,1,3,2012-08-25 16:30:00+00:00,Eintracht Frankfurt,7,0.0,0,323,Bayer 04 Leverkusen,0.9142857142857143,Bundesliga,Bayer 04 Leverkusen,33.0,23.6,11.0,4.71,155.3,0
2012,2nd Round,2,559961,2012-10-31 18:00:00+00:00,Bayer Leverkusen,168,Arminia Bielefeld,188,1.0,0,120.0,SchücoArena,49.0,1.0,5.0,3.0,44.0,1,1,3,2012-11-04 14:30:00+00:00,Fortuna Dusseldorf,3,1.0,3,157,Bayer 04 Leverkusen,0.9142857142857143,Bundesliga,Bayer 04 Leverkusen,33.0,23.6,11.0,4.71,155.3,1
2012,8th Finals,3,559939,2012-12-19 18:00:00+00:00,Bayer Leverkusen,168,VfL Wolfsburg,161,0.0,0,90.0,VOLKSWAGEN ARENA,8.0,1.0,5.0,3.0,3.0,1,1,3,2013-01-19 14:30:00+00:00,Eintracht Frankfurt,30,1.0,3,307,Bayer 04 Leverkusen,0.9142857142857143,Bundesliga,Bayer 04 Leverkusen,33.0,23.6,11.0,4.71,155.3,0
2013,1st Round,1,559909,2013-08-03 13:30:00+00:00,Bayer Leverkusen,168,Lippstadt 08,9372,1.0,0,90.0,Stadion am Waldschlösschen,80.0,1.0,3.0,4.0,77.0,1,1,4,2013-08-10 13:30:00+00:00,SC Freiburg,7,1.0,3,119,Bayer 04 Leverkusen,0.9142857142857143,Bundesliga,Bayer 04 Leverkusen,35.0,24.3,14.0,5.03,175.88,0
2013,2nd Round,2,559891,2013-09-24 18:30:00+00:00,Bayer Leverkusen,168,Arminia Bielefeld,188,1.0,0,90.0,SchücoArena,38.0,1.0,3.0,4.0,35.0,1,1,4,2013-09-28 13:30:00+00:00,Hannover 96,3,1.0,3,157,Bayer 04 Leverkusen,0.9142857142857143,Bundesliga,Bayer 04 Leverkusen,35.0,24.3,14.0,5.03,175.88,0
2013,8th Finals,3,559876,2013-12-04 18:00:00+00:00,Bayer Leverkusen,168,SC Freiburg,160,1.0,0,90.0,MAGE SOLAR Stadion,5.0,1.0,3.0,4.0,2.0,1,1,4,2013-12-07 17:30:00+00:00,Borussia Dortmund,2,1.0,3,344,Bayer 04 Leverkusen,0.9142857142857143,Bundesliga,Bayer 04 Leverkusen,35.0,24.3,14.0,5.03,175.88,0
2013,Quarter-finals,4,559882,2014-02-12 18:00:00+00:00,Bayer Leverkusen,168,FC Kaiserslautern,745,0.0,1,120.0,BayArena,21.0,1.0,3.0,4.0,18.0,1,1,4,2014-02-15 17:30:00+00:00,FC Schalke 04,2,0.0,0,0,Bayer 04 Leverkusen,0.9142857142857143,Bundesliga,Bayer 04 Leverkusen,35.0,24.3,14.0,5.03,175.88,1
2014,1st Round,1,559841,2014-08-15 17:00:00+00:00,Bayer Leverkusen,168,Alemannia Waldalgesheim,13933,1.0,0,90.0,Stadion am Bruchweg,80.0,1.0,4.0,4.0,76.0,1,1,4,2014-08-23 16:30:00+00:00,Borussia Dortmund,7,1.0,3,133,Bayer 04 Leverkusen,0.9142857142857143,Bundesliga,Bayer 04 Leverkusen,26.0,24.9,14.0,6.81,177.1,0
2014,2nd Round,2,559832,2014-10-29 18:00:00+00:00,Bayer Leverkusen,168,FC Magdeburg,179,1.0,0,120.0,MDCC-Arena,80.0,1.0,4.0,4.0,76.0,1,1,4,2014-11-01 14:30:00+00:00,Hamburger SV,2,0.0,0,345,Bayer 04 Leverkusen,0.9142857142857143,Bundesliga,Bayer 04 Leverkusen,26.0,24.9,14.0,6.81,177.1,1
2014,8th Finals,3,559809,2015-03-03 18:00:00+00:00,Bayer Leverkusen,168,FC Kaiserslautern,745,1.0,1,120.0,BayArena,22.0,1.0,4.0,4.0,18.0,1,1,4,2015-03-08 16:30:00+00:00,SC Paderborn 07,4,1.0,3,0,Bayer 04 Leverkusen,0.9142857142857143,Bundesliga,Bayer 04 Leverkusen,26.0,24.9,14.0,6.81,177.1,1
2014,Quarter-finals,4,559820,2015-04-08 18:30:00+00:00,Bayer Leverkusen,168,Bayern Munich,157,0.0,1,120.0,BayArena,1.0,1.0,4.0,4.0,-3.0,1,0,4,2015-04-11 13:30:00+00:00,FSV Mainz 05,2,1.0,3,0,Bayer 04 Leverkusen,0.9142857142857143,Bundesliga,Bayer 04 Leverkusen,26.0,24.9,14.0,6.81,177.1,1
2015,1st Round,1,559783,2015-08-08 13:30:00+00:00,Bayer Leverkusen,168,Sportfreunde Lotte,1323,1.0,0,90.0,Sportpark am Lotter Kreuz,80.0,1.0,4.0,3.0,76.0,1,1,4,2015-08-15 13:30:00+00:00,1899 Hoffenheim,7,1.0,3,153,Bayer 04 Leverkusen,0.9142857142857143,Bundesliga,Bayer 04 Leverkusen,33.0,24.2,21.0,7.31,241.3,0
2015,2nd Round,2,559769,2015-10-28 18:00:00+00:00,Bayer Leverkusen,168,FC Viktoria Koln,1620,1.0,0,90.0,Sportpark Höhenberg,80.0,1.0,4.0,3.0,76.0,1,1,4,2015-10-31 17:30:00+00:00,VfL Wolfsburg,2,0.0,0,14,Bayer 04 Leverkusen,0.9142857142857143,Bundesliga,Bayer 04 Leverkusen,33.0,24.2,21.0,7.31,241.3,0
2015,3rd Round,3,559753,2015-12-15 18:00:00+00:00,Bayer Leverkusen,168,SpVgg Unterhaching,1314,1.0,0,90.0,Alpenbauer Sportpark,55.0,1.0,4.0,3.0,51.0,1,1,4,2015-12-19 14:30:00+00:00,FC Ingolstadt 04,3,1.0,3,469,Bayer 04 Leverkusen,0.9142857142857143,Bundesliga,Bayer 04 Leverkusen,33.0,24.2,21.0,7.31,241.3,0
2015,Quarter-finals,4,559746,2016-02-09 18:00:00+00:00,Bayer Leverkusen,168,Werder Bremen,162,0.0,1,90.0,BayArena,10.0,1.0,4.0,3.0,6.0,1,1,4,2016-02-13 14:30:00+00:00,SV Darmstadt 98,3,1.0,3,0,Bayer 04 Leverkusen,0.9142857142857143,Bundesliga,Bayer 04 Leverkusen,33.0,24.2,21.0,7.31,241.3,0
2016,1st Round,1,57393,2016-08-21 13:30:00+00:00,Bayer Leverkusen,168,Sc Hauenstein,1633,1.0,0,90.0,Stadion am Neding,80.0,1.0,3.0,12.0,77.0,1,1,2,2016-08-27 16:30:00+00:00,Borussia Monchengladbach,6,0.0,0,212,Bayer 04 Leverkusen,0.9142857142857143,Bundesliga,Bayer 04 Leverkusen,39.0,23.8,22.0,6.8,265.03,0
2016,2nd Round,2,57379,2016-10-25 16:30:00+00:00,Bayer Leverkusen,168,Sportfreunde Lotte,1323,0.0,0,120.0,Frimo Stadion,80.0,1.0,3.0,12.0,77.0,1,1,2,2016-10-29 13:30:00+00:00,VfL Wolfsburg,3,1.0,3,153,Bayer 04 Leverkusen,0.9142857142857143,Bundesliga,Bayer 04 Leverkusen,39.0,23.8,22.0,6.8,265.03,1
2017,1st Round,1,57459,2017-08-11 18:45:00+00:00,Bayer Leverkusen,168,Karlsruher SC,785,1.0,0,120.0,Wildparkstadion,36.0,1.0,12.0,5.0,24.0,1,1,5,2017-08-18 18:30:00+00:00,Bayern Munich,6,0.0,0,245,Bayer 04 Leverkusen,0.9142857142857143,Bundesliga,Bayer 04 Leverkusen,27.0,25.3,14.0,13.24,357.35,1
2017,2nd Round,2,57426,2017-10-24 16:30:00+00:00,Bayer Leverkusen,168,Union Berlin,182,1.0,1,90.0,BayArena,22.0,1.0,12.0,5.0,10.0,1,1,5,2017-10-28 13:30:00+00:00,1.FC Köln,3,1.0,3,0,Bayer 04 Leverkusen,0.9142857142857143,Bundesliga,Bayer 04 Leverkusen,27.0,25.3,14.0,13.24,357.35,0
2017,3rd Round,3,57408,2017-12-20 17:30:00+00:00,Bayer Leverkusen,168,Borussia Monchengladbach,163,1.0,0,90.0,Stadion im BORUSSIA-PARK (Mönchengladbach),9.0,1.0,12.0,5.0,-3.0,1,1,5,2018-01-12 19:30:00+00:00,Bayern Munich,23,0.0,0,42,Bayer 04 Leverkusen,0.9142857142857143,Bundesliga,Bayer 04 Leverkusen,27.0,25.3,14.0,13.24,357.35,0
