year,round,stage,fixture_id,fixture_date,team_name,team_id,opponent_name,opponent_id,team_win,team_home,fixture_length,fixture_location,opponent_rank_prev,opponent_league_rank_prev,opponent_division,team_division,team_rank_prev,team_league_rank_prev,team_rank,team_league_rank,rank_diff,team_rank_diff,team_better,team_max_stage,next_fixture_date,next_opponent_name,next_fixture_days,next_team_win,next_team_points,distance,city,league,team_size,mean_age,foreigners,mean_value,total_value,extra_time
2017,1st Round,6,44874,2017-09-21 15:00:00+00:00,PEC Zwolle,193,Vv De Meern,1265,1.0,0,90.0,Sportpark De Meern (Utrecht),88.0,8.0,3.0,1.0,14.0,14.0,5.0,5.0,74.0,-9.0,1,6,2017-09-24 12:30:00+00:00,VVV Venlo,2,,1,88.0,Zwolle,Eredivisie,32.0,24.0,10.0,0.823,26.33,0
2017,2nd Round,5,44867,2017-10-24 17:45:00+00:00,PEC Zwolle,193,Kozakken Boys,1242,1.0,1,120.0,MAC³PARK Stadion (Zwolle),88.0,8.0,3.0,1.0,14.0,14.0,5.0,5.0,74.0,-9.0,1,6,2017-10-28 18:45:00+00:00,ADO Den Haag,4,1.0,3,0.0,Zwolle,Eredivisie,32.0,24.0,10.0,0.823,26.33,1
2017,8th Finals,4,44853,2017-12-19 17:30:00+00:00,PEC Zwolle,193,NEC Nijmegen,413,1.0,1,90.0,MAC³PARK Stadion (Zwolle),16.0,16.0,1.0,1.0,14.0,14.0,5.0,5.0,2.0,-9.0,1,6,2017-12-22 19:00:00+00:00,ADO Den Haag,3,0.0,0,0.0,Zwolle,Eredivisie,32.0,24.0,10.0,0.823,26.33,0
2017,Quarter-finals,3,44844,2018-01-31 17:30:00+00:00,PEC Zwolle,193,AZ Alkmaar,201,0.0,0,90.0,AFAS Stadion (Alkmaar),6.0,6.0,1.0,1.0,14.0,14.0,5.0,5.0,-8.0,-9.0,1,6,2018-02-03 18:45:00+00:00,PSV Eindhoven,3,0.0,0,94.0,Zwolle,Eredivisie,32.0,24.0,10.0,0.823,26.33,0
2018,1st Round,6,44802,2018-09-26 17:45:00+00:00,PEC Zwolle,193,Staphorst,1239,1.0,0,90.0,Sportpark Het Noorderslag (Staphorst),88.0,8.0,3.0,1.0,5.0,5.0,13.0,13.0,83.0,8.0,1,6,2018-09-30 12:30:00+00:00,AZ Alkmaar,3,,1,15.0,Zwolle,Eredivisie,38.0,24.2,14.0,0.647,24.6,0
2018,2nd Round,5,44829,2018-10-30 19:45:00+00:00,PEC Zwolle,193,De Graafschap,199,1.0,0,90.0,Stadion De Vijverberg (Doetinchem),25.0,7.0,2.0,1.0,5.0,5.0,13.0,13.0,20.0,8.0,1,6,2018-11-04 13:30:00+00:00,Fortuna Sittard,4,0.0,0,29.0,Zwolle,Eredivisie,38.0,24.2,14.0,0.647,24.6,0
2018,8th Finals,4,55940,2018-12-18 19:45:00+00:00,PEC Zwolle,193,AZ Alkmaar,201,0.0,0,90.0,AFAS Stadion (Alkmaar),3.0,3.0,1.0,1.0,5.0,5.0,13.0,13.0,-2.0,8.0,0,6,2018-12-21 19:00:00+00:00,VVV Venlo,2,0.0,0,94.0,Zwolle,Eredivisie,38.0,24.2,14.0,0.647,24.6,0
2019,1st Round,6,242788,2019-10-29 18:45:00+00:00,PEC Zwolle,193,Hoek,1276,1.0,0,90.0,Sportpark Denoek (Hoek),88.0,8.0,3.0,1.0,13.0,13.0,15.0,15.0,75.0,2.0,1,6,2019-11-01 19:00:00+00:00,Ajax,3,0.0,0,210.0,Zwolle,Eredivisie,37.0,23.9,15.0,0.446,16.5,0
2019,2nd Round,5,250184,2019-12-17 19:45:00+00:00,PEC Zwolle,193,Fortuna Sittard,205,0.0,0,90.0,Fortuna Sittard Stadion (Sittard),15.0,15.0,1.0,1.0,13.0,13.0,15.0,15.0,2.0,2.0,0,6,2019-12-21 18:45:00+00:00,PSV Eindhoven,3,0.0,0,171.0,Zwolle,Eredivisie,37.0,23.9,15.0,0.446,16.5,0
2020,2nd Round,5,648121,2020-12-15 17:45:00+00:00,PEC Zwolle,193,Excelsior,196,0.0,0,90.0,Van Donge & De Roo Stadion,25.0,7.0,2.0,1.0,15.0,15.0,13.0,13.0,10.0,-2.0,1,5,2020-12-18 19:00:00+00:00,Emmen,3,,1,7972.0,Zwolle,Eredivisie,34.0,23.6,16.0,0.519,17.65,0
2021,1st Round,6,800891,2021-10-26 18:00:00+00:00,PEC Zwolle,193,De Graafschap,199,1.0,1,90.0,MAC³PARK Stadion,21.0,3.0,2.0,1.0,13.0,13.0,18.0,18.0,8.0,5.0,1,6,2021-10-30 19:00:00+00:00,AZ Alkmaar,4,0.0,0,0.0,Zwolle,Eredivisie,39.0,23.6,16.0,0.365,14.23,0
2021,2nd Round,5,810054,2021-12-14 17:00:00+00:00,PEC Zwolle,193,MVV,412,1.0,1,90.0,MAC³PARK Stadion,29.0,11.0,2.0,1.0,13.0,13.0,18.0,18.0,16.0,5.0,1,6,2021-12-18 20:00:00+00:00,Twente,4,0.0,0,0.0,Zwolle,Eredivisie,39.0,23.6,16.0,0.365,14.23,0
2021,Round of 16,4,818071,2022-01-19 19:00:00+00:00,PEC Zwolle,193,NAC Breda,203,0.0,0,90.0,Rat Verlegh Stadion,23.0,5.0,2.0,1.0,13.0,13.0,18.0,18.0,10.0,5.0,1,6,2022-01-22 19:00:00+00:00,Heerenveen,3,1.0,3,139.0,Zwolle,Eredivisie,39.0,23.6,16.0,0.365,14.23,0
2022,1st Round,6,962551,2022-10-20 19:00:00+00:00,PEC Zwolle,193,HHC,1278,1.0,0,90.0,Sportpark de Boshoek,88.0,8.0,3.0,1.0,18.0,18.0,20.0,2.0,70.0,2.0,1,6,2022-10-24 18:00:00+00:00,Jong Utrecht,3,1.0,3,34.0,Zwolle,Eerste_Divisie,37.0,24.1,11.0,0.347,12.83,0
2022,2nd Round,5,968112,2023-01-12 20:00:00+00:00,PEC Zwolle,193,Feyenoord,209,0.0,0,90.0,Stadion Feijenoord,3.0,3.0,1.0,1.0,18.0,18.0,20.0,2.0,-15.0,2.0,0,6,2023-01-15 13:30:00+00:00,Heracles,2,1.0,3,142.0,Zwolle,Eerste_Divisie,37.0,24.1,11.0,0.347,12.83,0
2017,1st Round,6,44885,2017-09-20 16:30:00+00:00,Ajax,194,SVV Scheveningen,1250,1.0,0,90.0,Cars Jeans Stadion (Den Haag),88.0,8.0,3.0,1.0,2.0,2.0,2.0,2.0,86.0,0.0,1,6,2017-09-24 12:30:00+00:00,Vitesse,3,0.0,0,53.0,Amsterdam,Eredivisie,39.0,22.3,17.0,6.44,251.0,0
2017,2nd Round,5,44859,2017-10-25 16:30:00+00:00,Ajax,194,ASV De Dijk,1260,1.0,0,90.0,Kras Stadion (Volendam),88.0,8.0,3.0,1.0,2.0,2.0,2.0,2.0,86.0,0.0,1,6,2017-10-28 18:45:00+00:00,Willem II,3,1.0,3,138.0,Amsterdam,Eredivisie,39.0,22.3,17.0,6.44,251.0,0
2017,8th Finals,4,44848,2017-12-20 19:45:00+00:00,Ajax,194,Twente,415,0.0,0,120.0,De Grolsch Veste (Enschede),7.0,7.0,1.0,1.0,2.0,2.0,2.0,2.0,5.0,0.0,1,6,2017-12-24 13:30:00+00:00,Willem II,3,1.0,3,126.0,Amsterdam,Eredivisie,39.0,22.3,17.0,6.44,251.0,1
2018,1st Round,6,44796,2018-09-26 18:45:00+00:00,Ajax,194,HVV Te Werve,1233,1.0,0,90.0,Sportpark Duinwetering (Noordwijk),88.0,8.0,3.0,1.0,2.0,2.0,1.0,1.0,86.0,-1.0,1,6,2018-09-29 18:45:00+00:00,Fortuna Sittard,3,1.0,3,65.0,Amsterdam,Eredivisie,39.0,23.0,21.0,12.9,503.15,0
2018,2nd Round,5,44836,2018-10-31 19:45:00+00:00,Ajax,194,GO Ahead Eagles,410,1.0,1,90.0,Johan Cruijff Arena (Amsterdam),34.0,16.0,2.0,1.0,2.0,2.0,1.0,1.0,32.0,-1.0,1,6,2018-11-03 19:45:00+00:00,Willem II,3,1.0,3,0.0,Amsterdam,Eredivisie,39.0,23.0,21.0,12.9,503.15,0
2018,8th Finals,4,55943,2018-12-19 19:45:00+00:00,Ajax,194,Roda,414,1.0,0,120.0,Parkstad Limburg Stadion (Kerkrade),16.0,16.0,1.0,1.0,2.0,2.0,1.0,1.0,14.0,-1.0,1,6,2018-12-23 11:15:00+00:00,Utrecht,3,1.0,3,53.0,Amsterdam,Eredivisie,39.0,23.0,21.0,12.9,503.15,1
2018,Quarter-finals,3,69836,2019-01-24 19:45:00+00:00,Ajax,194,Heerenveen,210,1.0,1,90.0,Johan Cruijff Arena (Amsterdam),9.0,9.0,1.0,1.0,2.0,2.0,1.0,1.0,7.0,-1.0,1,6,2019-01-27 13:30:00+00:00,Feyenoord,2,0.0,0,0.0,Amsterdam,Eredivisie,39.0,23.0,21.0,12.9,503.15,0
2018,Semi-finals,2,77300,2019-02-27 19:45:00+00:00,Ajax,194,Feyenoord,209,1.0,0,90.0,Stadion Feijenoord (Rotterdam),4.0,4.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,-1.0,1,6,2019-03-10 15:45:00+00:00,Fortuna Sittard,10,1.0,3,141.0,Amsterdam,Eredivisie,39.0,23.0,21.0,12.9,503.15,0
2018,Final,1,107270,2019-05-05 16:00:00+00:00,Ajax,194,Willem II,195,1.0,0,90.0,Stadion Feijenoord (Rotterdam),14.0,14.0,1.0,1.0,2.0,2.0,1.0,1.0,12.0,-1.0,1,6,2019-05-12 12:30:00+00:00,Utrecht,6,1.0,3,,Amsterdam,Eredivisie,39.0,23.0,21.0,12.9,503.15,0
2019,2nd Round,5,250174,2019-12-18 17:30:00+00:00,Ajax,194,Telstar,427,1.0,0,90.0,Rabobank IJmond Stadion,33.0,15.0,2.0,1.0,1.0,1.0,1.0,1.0,32.0,0.0,1,5,2019-12-22 11:15:00+00:00,ADO Den Haag,3,1.0,3,115.0,Amsterdam,Eredivisie,39.0,23.8,20.0,10.27,400.4,0
2019,8th Finals,4,296611,2020-01-22 19:45:00+00:00,Ajax,194,Spakenburg,1249,1.0,1,90.0,Johan Cruijff Arena,88.0,8.0,3.0,1.0,1.0,1.0,1.0,1.0,87.0,0.0,1,5,2020-01-26 13:30:00+00:00,Groningen,3,0.0,0,0.0,Amsterdam,Eredivisie,39.0,23.8,20.0,10.27,400.4,0
2019,Quarter-finals,3,321044,2020-02-12 19:45:00+00:00,Ajax,194,Vitesse,200,1.0,0,90.0,GelreDome,5.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,0.0,1,5,2020-02-16 13:30:00+00:00,Waalwijk,3,1.0,3,70.0,Amsterdam,Eredivisie,39.0,23.8,20.0,10.27,400.4,0
2019,Semi-finals,2,324109,2020-03-04 19:45:00+00:00,Ajax,194,Utrecht,207,0.0,0,90.0,Stadion Galgenwaard,6.0,6.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,0.0,1,5,2020-03-07 19:45:00+00:00,Heerenveen,3,1.0,3,31.0,Amsterdam,Eredivisie,39.0,23.8,20.0,10.27,400.4,0
2020,2nd Round,5,648115,2020-12-16 20:00:00+00:00,Ajax,194,Utrecht,207,1.0,1,90.0,Johan Cruijff Arena,6.0,6.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,0.0,1,5,2020-12-20 13:30:00+00:00,ADO Den Haag,3,1.0,3,0.0,Amsterdam,Eredivisie,40.0,23.1,17.0,10.7,428.1,0
2020,Round of 16,4,653238,2021-01-20 20:00:00+00:00,Ajax,194,AZ Alkmaar,201,1.0,0,90.0,AFAS Stadion,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,5,2021-01-24 11:15:00+00:00,Fortuna Sittard,3,1.0,3,33.0,Amsterdam,Eredivisie,40.0,23.1,17.0,10.7,428.1,0
2020,Quarter-finals,3,658916,2021-02-10 19:00:00+00:00,Ajax,194,PSV Eindhoven,197,1.0,1,90.0,Johan Cruijff Arena,4.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,0.0,1,5,2021-02-13 17:45:00+00:00,Heracles,2,1.0,3,0.0,Amsterdam,Eredivisie,40.0,23.1,17.0,10.7,428.1,0
2020,Semi-finals,2,676964,2021-03-03 20:00:00+00:00,Ajax,194,Heerenveen,210,1.0,0,90.0,Abe Lenstra Stadion,10.0,10.0,1.0,1.0,1.0,1.0,1.0,1.0,9.0,0.0,1,5,2021-03-07 11:15:00+00:00,Groningen,3,1.0,3,98.0,Amsterdam,Eredivisie,40.0,23.1,17.0,10.7,428.1,0
2020,Final,1,682096,2021-04-18 16:00:00+00:00,Ajax,194,Vitesse,200,1.0,1,90.0,Stadion Feijenoord,7.0,7.0,1.0,1.0,1.0,1.0,1.0,1.0,6.0,0.0,1,5,2021-04-22 16:45:00+00:00,Utrecht,4,,1,0.0,Amsterdam,Eredivisie,40.0,23.1,17.0,10.7,428.1,0
2021,2nd Round,5,810055,2021-12-15 20:00:00+00:00,Ajax,194,Barendrecht,1271,1.0,1,90.0,Johan Cruijff Arena,88.0,8.0,3.0,1.0,1.0,1.0,1.0,1.0,87.0,0.0,1,5,2021-12-19 13:30:00+00:00,Feyenoord,3,1.0,3,0.0,Amsterdam,Eredivisie,45.0,23.6,22.0,8.58,386.05,0
2021,Round of 16,4,818073,2022-01-20 20:00:00+00:00,Ajax,194,Excelsior Maassluis,17129,1.0,1,90.0,Johan Cruijff Arena,88.0,8.0,3.0,1.0,1.0,1.0,1.0,1.0,87.0,0.0,1,5,2022-01-23 13:30:00+00:00,PSV Eindhoven,2,1.0,3,0.0,Amsterdam,Eredivisie,45.0,23.6,22.0,8.58,386.05,0
2021,Quarter-finals,3,828024,2022-02-09 18:00:00+00:00,Ajax,194,Vitesse,200,1.0,1,90.0,Johan Cruijff Arena,4.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,0.0,1,5,2022-02-13 15:45:00+00:00,Twente,3,1.0,3,0.0,Amsterdam,Eredivisie,45.0,23.6,22.0,8.58,386.05,0
2021,Semi-finals,2,841811,2022-03-03 19:00:00+00:00,Ajax,194,AZ Alkmaar,201,1.0,0,90.0,AFAS Stadion,3.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,1,5,2022-03-06 15:45:00+00:00,Waalwijk,2,1.0,3,33.0,Amsterdam,Eredivisie,45.0,23.6,22.0,8.58,386.05,0
2021,Final,1,846633,2022-04-17 16:00:00+00:00,Ajax,194,PSV Eindhoven,197,0.0,0,90.0,Stadion Feijenoord,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,5,2022-04-23 14:30:00+00:00,NEC Nijmegen,5,1.0,3,107.0,Amsterdam,Eredivisie,45.0,23.6,22.0,8.58,386.05,0
2022,2nd Round,5,968107,2023-01-11 20:00:00+00:00,Ajax,194,Den Bosch,421,1.0,0,90.0,Stadion De Vliert,29.0,11.0,2.0,1.0,1.0,1.0,3.0,3.0,28.0,2.0,1,5,2023-01-14 20:00:00+00:00,Twente,3,,1,77.0,Amsterdam,Eredivisie,43.0,23.6,20.0,9.08,390.38,0
2022,Round of 16,4,989520,2023-02-09 17:45:00+00:00,Ajax,194,Twente,415,1.0,0,90.0,De Grolsch Veste,4.0,4.0,1.0,1.0,1.0,1.0,3.0,3.0,3.0,2.0,1,5,2023-02-12 15:45:00+00:00,Waalwijk,2,1.0,3,126.0,Amsterdam,Eredivisie,43.0,23.6,20.0,9.08,390.38,0
2022,Quarter-finals,3,1004768,2023-03-02 20:00:00+00:00,Ajax,194,De Graafschap,199,1.0,0,90.0,Stadion De Vijverberg,27.0,9.0,2.0,1.0,1.0,1.0,3.0,3.0,26.0,2.0,1,5,2023-03-05 15:45:00+00:00,NEC Nijmegen,2,1.0,3,53.0,Amsterdam,Eredivisie,43.0,23.6,20.0,9.08,390.38,0
2022,Semi-finals,2,1012126,2023-04-05 18:00:00+00:00,Ajax,194,Feyenoord,209,1.0,0,90.0,Stadion Feijenoord,3.0,3.0,1.0,1.0,1.0,1.0,3.0,3.0,2.0,2.0,0,5,2023-04-09 14:45:00+00:00,Fortuna Sittard,3,1.0,3,141.0,Amsterdam,Eredivisie,43.0,23.6,20.0,9.08,390.38,0
2022,Final,1,1020792,2023-04-30 16:00:00+00:00,Ajax,194,PSV Eindhoven,197,0.0,1,120.0,Stadion Feijenoord,2.0,2.0,1.0,1.0,1.0,1.0,3.0,3.0,1.0,2.0,0,5,2023-05-06 19:00:00+00:00,AZ Alkmaar,6,,1,0.0,Amsterdam,Eredivisie,43.0,23.6,20.0,9.08,390.38,1
2017,1st Round,6,44879,2017-09-20 17:45:00+00:00,Willem II,195,Csv Apeldoorn,1267,1.0,0,90.0,Sportpark Orderbos (Apeldoorn),88.0,8.0,3.0,1.0,13.0,13.0,14.0,14.0,75.0,1.0,1,6,2017-09-23 16:30:00+00:00,Heerenveen,2,0.0,0,,Tilburg,Eredivisie,37.0,23.6,23.0,0.504,18.65,0
2017,2nd Round,5,44858,2017-10-25 17:45:00+00:00,Willem II,195,Heerenveen,210,1.0,1,90.0,Koning Willem II Stadion (Tilburg),9.0,9.0,1.0,1.0,13.0,13.0,14.0,14.0,-4.0,1.0,0,6,2017-10-28 18:45:00+00:00,Ajax,3,0.0,0,0.0,Tilburg,Eredivisie,37.0,23.6,23.0,0.504,18.65,0
2017,8th Finals,4,44851,2017-12-19 19:45:00+00:00,Willem II,195,Waalwijk,417,1.0,1,90.0,Koning Willem II Stadion (Tilburg),28.0,10.0,2.0,1.0,13.0,13.0,14.0,14.0,15.0,1.0,1,6,2017-12-24 13:30:00+00:00,Ajax,4,0.0,0,0.0,Tilburg,Eredivisie,37.0,23.6,23.0,0.504,18.65,0
2017,Quarter-finals,3,44842,2018-02-01 19:45:00+00:00,Willem II,195,Roda,414,1.0,1,120.0,Koning Willem II Stadion (Tilburg),17.0,17.0,1.0,1.0,13.0,13.0,14.0,14.0,4.0,1.0,1,6,2018-02-04 13:30:00+00:00,Sparta Rotterdam,2,0.0,0,0.0,Tilburg,Eredivisie,37.0,23.6,23.0,0.504,18.65,1
2017,Semi-finals,2,44840,2018-02-28 19:45:00+00:00,Willem II,195,Feyenoord,209,0.0,0,90.0,Stadion Feijenoord (Rotterdam),1.0,1.0,1.0,1.0,13.0,13.0,14.0,14.0,-12.0,1.0,0,6,2018-03-03 19:45:00+00:00,Heerenveen,3,0.0,0,,Tilburg,Eredivisie,37.0,23.6,23.0,0.504,18.65,0
2018,1st Round,6,44811,2018-09-25 17:45:00+00:00,Willem II,195,FC Volendam,416,1.0,0,90.0,Kras Stadion (Volendam),33.0,15.0,2.0,1.0,14.0,14.0,10.0,10.0,19.0,-4.0,1,6,2018-09-30 12:30:00+00:00,De Graafschap,4,0.0,0,,Tilburg,Eredivisie,33.0,23.1,26.0,1.09,36.0,0
2018,2nd Round,5,44835,2018-10-31 18:45:00+00:00,Willem II,195,Spakenburg,1249,1.0,1,90.0,Koning Willem II Stadion (Tilburg),88.0,8.0,3.0,1.0,14.0,14.0,10.0,10.0,74.0,-4.0,1,6,2018-11-03 19:45:00+00:00,Ajax,3,0.0,0,0.0,Tilburg,Eredivisie,33.0,23.1,26.0,1.09,36.0,0
2018,8th Finals,4,55938,2018-12-18 17:30:00+00:00,Willem II,195,AFC Amsterdam,1252,1.0,1,90.0,Koning Willem II Stadion (Tilburg),88.0,8.0,3.0,1.0,14.0,14.0,10.0,10.0,74.0,-4.0,1,6,2018-12-23 15:45:00+00:00,Emmen,4,1.0,3,0.0,Tilburg,Eredivisie,33.0,23.1,26.0,1.09,36.0,0
2018,Quarter-finals,3,69834,2019-01-23 17:30:00+00:00,Willem II,195,Twente,415,1.0,0,90.0,De Grolsch Veste (Enschede),17.0,17.0,1.0,1.0,14.0,14.0,10.0,10.0,3.0,-4.0,1,6,2019-01-27 13:30:00+00:00,Utrecht,3,1.0,3,,Tilburg,Eredivisie,33.0,23.1,26.0,1.09,36.0,0
2018,Semi-finals,2,77301,2019-02-28 19:45:00+00:00,Willem II,195,AZ Alkmaar,201,1.0,1,120.0,Koning Willem II Stadion (Tilburg),3.0,3.0,1.0,1.0,14.0,14.0,10.0,10.0,-11.0,-4.0,0,6,2019-03-03 13:30:00+00:00,Heerenveen,2,0.0,0,0.0,Tilburg,Eredivisie,33.0,23.1,26.0,1.09,36.0,1
2018,Final,1,107270,2019-05-05 16:00:00+00:00,Willem II,195,Ajax,194,0.0,1,90.0,Stadion Feijenoord (Rotterdam),2.0,2.0,1.0,1.0,14.0,14.0,10.0,10.0,-12.0,-4.0,0,6,2019-05-12 12:30:00+00:00,Emmen,6,0.0,0,0.0,Tilburg,Eredivisie,33.0,23.1,26.0,1.09,36.0,0
2019,1st Round,6,247661,2019-10-30 18:45:00+00:00,Willem II,195,HV & CV Quick,3894,1.0,0,90.0,Sportpark Nieuw Hanenburg (Den Haag),88.0,8.0,3.0,1.0,10.0,10.0,5.0,5.0,78.0,-5.0,1,6,2019-11-03 13:30:00+00:00,Groningen,3,0.0,0,,Tilburg,Eredivisie,29.0,23.6,22.0,0.752,21.8,0
2019,2nd Round,5,250180,2019-12-18 18:45:00+00:00,Willem II,195,Sparta Rotterdam,426,1.0,1,90.0,Koning Willem II Stadion,20.0,2.0,2.0,1.0,10.0,10.0,5.0,5.0,10.0,-5.0,1,6,2019-12-21 19:45:00+00:00,Fortuna Sittard,3,,1,0.0,Tilburg,Eredivisie,29.0,23.6,22.0,0.752,21.8,0
